Doc Id,Sentence Id,Time Expression Id,End Offset,Is Time Expression,Lemma Stanford,Lowercase Lemma Stanford,Lowercase Token,POS Tag Stanford,Pos,Start Offset,Time Expression Id.1,Time Expression Type,Time Expression Value,Token,Token Id Doc,Token Id Sent,Token POS,Lemma POS
wsj_0340,3,t26,131,1,Monday,monday,monday,NNP,NN,125,t26,B-DATE,1989-11-06,Monday,123,21,monday-NN,monday-NN
wsj_0344,0,t41,209,1,the third quarter,the third quarter,the third quarter,DT JJ NN,DT JJ NN,192,t41,B-DATE,1989-Q3,the third quarter,37 38 39,37 38 39,the-DT third-JJ quarter-NN,the-DT third-JJ quarter-NN
wsj_0344,0,t42,224,1,Sept. 30,sept. 30,sept. 30,NNP CD,NN CD,216,t42,B-DATE,1989-09-30,Sept. 30,41 42,41 42,sept.-NN 30-CD,sept.-NN 30-CD
wsj_0344,1,t46,117,1,the corresponding period last year,the corresponding period last year,the corresponding period last year,DT JJ NN JJ NN,DT JJ NN JJ NN,83,t46,B-DATE,1988-Q3,the corresponding period last year,62 63 64 65 66,19 20 21 22 23,the-DT corresponding-JJ period-NN last-JJ year-NN,the-DT corresponding-JJ period-NN last-JJ year-NN
wsj_0344,2,t47,12,1,this quarter,this quarter,this quarter,DT NN,DT NN,0,t47,B-DATE,1989-Q3,This quarter,68 69,1 2,this-DT quarter-NN,this-DT quarter-NN
wsj_0344,5,t49,40,1,this year `s third quarter,this year `s third quarter,this year `s third quarter,DT NN POS JJ NN,DT NN POS JJ NN,14,t49,B-DATE,1989-Q3,this year `s third quarter,198 199 200 201 202,4 5 6 7 8,this-DT year-NN `s-POS third-JJ quarter-NN,this-DT year-NN `s-POS third-JJ quarter-NN
wsj_0344,5,t53,95,1,last year,last year,last year,JJ NN,JJ NN,86,t53,B-DATE,1988,last year,213 214,19 20,last-JJ year-NN,last-JJ year-NN
wsj_0344,7,t58,35,1,last year `s quarter,last year `s quarter,last year `s quarter,JJ NN POS NN,JJ NN POS NN,15,t58,B-DATE,1988-Q3,last year `s quarter,270 271 272 273,4 5 6 7,last-JJ year-NN `s-POS quarter-NN,last-JJ year-NN `s-POS quarter-NN
wsj_0346,4,t33,83,1,the year,the year,the year,DT NN,DT NN,75,t33,B-DURATION,P1Y,the year,111 112,15 16,the-DT year-NN,the-DT year-NN
wsj_0346,4,t32,98,1,March 31,march 31,march 31,NNP CD,NN CD,90,t32,B-DATE,1989-03-31,March 31,114 115,18 19,march-NN 31-CD,march-NN 31-CD
wsj_0346,6,t34,29,1,currently,currently,currently,RB,RB,20,t34,B-DATE,PRESENT_REF,currently,158,5,currently-RB,currently-RB
wsj_0348,0,t29,104,1,the third quarter,the third quarter,the third quarter,DT JJ NN,DT JJ NN,87,t29,B-DATE,1989-Q3,the third quarter,20 21 22,20 21 22,the-DT third-JJ quarter-NN,the-DT third-JJ quarter-NN
wsj_0348,1,t89,144,1,a year ago,a year ago,a year ago,DT NN RB,DT NN RB,134,t89,B-DATE,1988-Q3,a year ago,57 58 59,34 35 36,a-DT year-NN ago-RB,a-DT year-NN ago-RB
wsj_0348,3,t37,84,1,August,august,august,NNP,NN,78,t37,B-DATE,1989-08,August,86,15,august-NN,august-NN
wsj_0348,3,t38,103,1,yesterday,yesterday,yesterday,NN,NN,94,t38,B-DATE,1989-10-31,yesterday,89,18,yesterday-NN,yesterday-NN
wsj_0348,4,t41,35,1,this summer,this summer,this summer,DT NN,DT NN,24,t41,B-DATE,1989-SU,this summer,102 103,5 6,this-DT summer-NN,this-DT summer-NN
wsj_0348,5,t158,156,1,a year ago,a year ago,a year ago,DT NN RB,DT NN RB,146,t158,B-DATE,1988-11,a year ago,133 134 135,25 26 27,a-DT year-NN ago-RB,a-DT year-NN ago-RB
wsj_0348,6,t52,114,1,third-quarter,third-quarter,third-quarter,JJ,JJ,101,t52,B-DATE,1989-Q3,third-quarter,153,17,third-quarter-JJ,third-quarter-JJ
wsj_0348,6,t55,233,1,a year,a year,a year,DT NN,DT NN,227,t55,B-DATE,1988-Q3,a year,181 182,45 46,a-DT year-NN,a-DT year-NN
wsj_0356,3,t23,18,1,earlier this month,earlier this month,earlier this month,RBR DT NN,RB DT NN,0,t23,B-DATE,1989-11,Earlier this month,56 57 58,1 2 3,earlier-RB this-DT month-NN,earlier-RB this-DT month-NN
wsj_0376,2,t90,136,1,next year `s first quarter,next year `s first quarter,next year `s first quarter,JJ NN POS JJ NN,JJ NN POS JJ NN,110,t90,B-DATE,1990-Q1,next year `s first quarter,85 86 87 88 89,20 21 22 23 24,next-JJ year-NN `s-POS first-JJ quarter-NN,next-JJ year-NN `s-POS first-JJ quarter-NN
wsj_0376,7,t99,119,1,the year,the year,the year,DT NN,DT NN,111,t99,B-DURATION,P1Y,the year,199 200,20 21,the-DT year-NN,the-DT year-NN
wsj_0376,7,t100,134,1,March 31,march 31,march 31,NNP CD,NN CD,126,t100,B-DATE,1989-03-31,March 31,202 203,23 24,march-NN 31-CD,march-NN 31-CD
wsj_0376,10,t108,180,1,last year,last year,last year,JJ NN,JJ NN,171,t108,B-DATE,1988,last year,292 293,24 25,last-JJ year-NN,last-JJ year-NN
wsj_0471,2,t39,17,1,earlier this year,earlier this year,earlier this year,RBR DT NN,RB DT NN,0,t39,B-DATE,1989,Earlier this year,66 67 68,1 2 3,earlier-RB this-DT year-NN,earlier-RB this-DT year-NN
wsj_0471,3,t40,13,1,last week,last week,last week,JJ NN,JJ NN,4,t40,B-DATE,1989-W43,last week,90 91,2 3,last-JJ week-NN,last-JJ week-NN
wsj_0505,1,t42,56,1,yesterday,yesterday,yesterday,NN,NN,47,t42,B-DATE,1989-10-30,yesterday,35,8,yesterday-NN,yesterday-NN
wsj_0505,4,t45,64,1,Dec. 15,dec. 15,dec. 15,NNP CD,NN CD,57,t45,B-DATE,1989-12-15,Dec. 15,94 95,11 12,dec.-NN 15-CD,dec.-NN 15-CD
wsj_0505,6,t47,18,1,the fiscal year,the fiscal year,the fiscal year,DT JJ NN,DT JJ NN,3,t47,B-DURATION,P1Y,the fiscal year,117 118 119,2 3 4,the-DT fiscal-JJ year-NN,the-DT fiscal-JJ year-NN
wsj_0505,6,t48,32,1,Jan. 31,jan. 31,jan. 31,NNP CD,NN CD,25,t48,B-DATE,1989-01-31,Jan. 31,121 122,6 7,jan.-NN 31-CD,jan.-NN 31-CD
wsj_0505,8,t60,75,1,1992,1992,1992,CD,CD,71,t60,B-DATE,1992,1992,183,17,1992-CD,1992-CD
wsj_0505,8,t62,87,1,currently,currently,currently,RB,RB,78,t62,B-DATE,PRESENT_REF,currently,185,19,currently-RB,currently-RB
wsj_0520,0,t77,65,1,six month,six month,six months,CD NNS,CD NN,55,t77,B-DURATION,P6M,six months,10 11,10 11,six-CD months-NN,six-CD month-NN
wsj_0520,5,t88,94,1,the year,the year,the year,DT NN,DT NN,86,t88,B-DATE,1989,the year,162 163,16 17,the-DT year-NN,the-DT year-NN
wsj_0520,5,t89,122,1,June,june,june,NNP,NN,118,t89,B-DATE,1989-06,June,170,24,june-NN,june-NN
wsj_0520,5,t90,144,1,March,march,march,NNP,NN,139,t90,B-DATE,1989-03,March,175,29,march-NN,march-NN
wsj_0520,6,t92,53,1,this year,this year,this year,DT NN,DT NN,44,t92,B-DATE,1989-10-30,this year,186 187,10 11,this-DT year-NN,this-DT year-NN
wsj_0520,6,t100,201,1,the first nine month,the first nine month,the first nine months,DT JJ CD NNS,DT JJ CD NN,180,t100,B-DURATION,P9M,the first nine months,217 218 219 220,41 42 43 44,the-DT first-JJ nine-CD months-NN,the-DT first-JJ nine-CD month-NN
wsj_0520,6,t1000,213,1,the year,the year,the year,DT NN,DT NN,205,t1000,B-DATE,1989,the year,222 223,46 47,the-DT year-NN,the-DT year-NN
wsj_0520,7,t101,30,1,recently,recently,recently,RB,RB,22,t101,B-DATE,PAST_REF,recently,229,5,recently-RB,recently-RB
wsj_0520,7,t103,57,1,Friday,friday,friday,NNP,NN,51,t103,B-DATE,1989-10-27,Friday,233,9,friday-NN,friday-NN
wsj_0520,12,t109,47,1,1987,1987,1987,CD,CD,43,t109,B-DATE,1987,1987,363,9,1987-CD,1987-CD
wsj_0520,12,t111,138,1,Sept. 29,sept. 29,sept. 29,NNP CD,NN CD,130,t111,B-DATE,1989-09-29,Sept. 29,378 379,24 25,sept.-NN 29-CD,sept.-NN 29-CD
wsj_0520,13,t112,108,1,this year,this year,this year,DT NN,DT NN,99,t112,B-DATE,1989,this year,396 397,16 17,this-DT year-NN,this-DT year-NN
wsj_0527,0,t85,227,1,Dec. 7,dec. 7,dec. 7,NNP CD,NN CD,221,t85,B-DATE,1989-12-07,Dec. 7,33 34,33 34,dec.-NN 7-CD,dec.-NN 7-CD
wsj_0527,1,t86,58,1,Friday,friday,friday,NNP,NN,52,t86,B-DATE,1989-10-27,Friday,45,10,friday-NN,friday-NN
wsj_0527,2,t89,295,1,1989,1989,1989,CD,CD,291,t89,B-DATE,1989,1989,111,50,1989-CD,1989-CD
wsj_0527,3,t191,64,1,early November,early november,early november,JJ NNP,JJ NN,50,t191,B-DATE,1989-11,early November,122 123,10 11,early-JJ november-NN,early-JJ november-NN
wsj_0527,6,t92,49,1,third-quarter,third-quarter,third-quarter,JJ,JJ,36,t92,B-DATE,1989-Q3,third-quarter,164,6,third-quarter-JJ,third-quarter-JJ
wsj_0527,6,t95,172,1,a year ago,a year ago,a year ago,DT NN RB,DT NN RB,162,t95,B-DATE,1988-Q3,a year ago,192 193 194,34 35 36,a-DT year-NN ago-RB,a-DT year-NN ago-RB
wsj_0527,7,t98,35,1,third-quarter,third-quarter,third-quarter,JJ,JJ,22,t98,B-DATE,1989-Q3,third-quarter,201,6,third-quarter-JJ,third-quarter-JJ
wsj_0527,9,t105,88,1,the third quarter,the third quarter,the third quarter,DT JJ NN,DT JJ NN,71,t105,B-DATE,1989-Q3,the third quarter,254 255 256,13 14 15,the-DT third-JJ quarter-NN,the-DT third-JJ quarter-NN
wsj_0527,10,t104,41,1,the third quarter,the third quarter,the third quarter,DT JJ NN,DT JJ NN,24,t104,B-DATE,1989-Q3,the third quarter,262 263 264,5 6 7,the-DT third-JJ quarter-NN,the-DT third-JJ quarter-NN
wsj_0527,10,t111,99,1,a year ago,a year ago,a year ago,DT NN RB,DT NN RB,89,t111,B-DATE,1988-Q3,a year ago,274 275 276,17 18 19,a-DT year-NN ago-RB,a-DT year-NN ago-RB
wsj_0527,12,t116,13,1,third-quarter,third-quarter,third-quarter,JJ,JJ,0,t116,B-DATE,1989-Q3,Third-quarter,292,1,third-quarter-JJ,third-quarter-JJ
wsj_0527,12,t122,92,1,a year ago,a year ago,a year ago,DT NN RB,DT NN RB,82,t122,B-DATE,1988-Q3,a year ago,305 306 307,14 15 16,a-DT year-NN ago-RB,a-DT year-NN ago-RB
wsj_0533,0,t102,122,1,Friday,friday,friday,NNP,NN,116,t102,B-DATE,1989-10-27,Friday,16,16,friday-NN,friday-NN
wsj_0533,1,t103,190,1,last Thursday,last thursday,last thursday,JJ NNP,JJ NN,177,t103,B-DATE,1989-10-26,last Thursday,52 53,35 36,last-JJ thursday-NN,last-JJ thursday-NN
wsj_0533,1,t104,202,1,Nov. 6,nov. 6,nov. 6,NNP CD,NN CD,196,t104,B-DATE,1989-11-06,Nov. 6,56 57,39 40,nov.-NN 6-CD,nov.-NN 6-CD
wsj_0533,2,t107,180,1,Nov. 16,nov. 16,nov. 16,NNP CD,NN CD,173,t107,B-DATE,1989-11-16,Nov. 16,88 89,30 31,nov.-NN 16-CD,nov.-NN 16-CD
wsj_0533,3,t112,40,1,Friday evening,friday evening,friday evening,NNP NN,NN NN,26,t112,B-TIME,1989-10-27TEV,Friday evening,97 98,7 8,friday-NN evening-NN,friday-NN evening-NN
wsj_0533,6,t122,159,1,mid-November,mid-november,mid-november,NNP,NN,147,t122,B-DATE,1989-11,mid-November,174,28,mid-november-NN,mid-november-NN
wsj_0533,7,t124,32,1,last week,last week,last week,JJ NN,JJ NN,23,t124,B-DATE,1989-WXX,last week,183 184,4 5,last-JJ week-NN,last-JJ week-NN
wsj_0533,9,t127,112,1,Thursday,thursday,thursday,NNP,NN,104,t127,B-DATE,1989-10-26,Thursday,253,21,thursday-NN,thursday-NN
wsj_0533,10,t128,33,1,Thursday,thursday,thursday,NNP,NN,25,t128,B-DATE,1989-10-26,Thursday,286,6,thursday-NN,thursday-NN
wsj_0534,0,t15,60,1,Dec. 7,dec. 7,dec. 7,NNP CD,NN CD,54,t15,B-DATE,1989-12-07,Dec. 7,11 12,11 12,dec.-NN 7-CD,dec.-NN 7-CD
wsj_0534,1,t18,87,1,Nov. 30,nov. 30,nov. 30,NNP CD,NN CD,80,t18,B-DATE,1989-11-30,Nov. 30,48 49,14 15,nov.-NN 30-CD,nov.-NN 30-CD
wsj_0534,2,t22,10,1,then,then,then,RB,RB,6,t22,B-DATE,1989-11-30,then,52,2,then-RB,then-RB
wsj_0534,3,t19,41,1,Friday,friday,friday,NNP,NN,35,t19,B-DATE,1989-10-27,Friday,99,7,friday-NN,friday-NN
wsj_0541,0,t18,57,1,Nov. 16,nov. 16,nov. 16,NNP CD,NN CD,50,t18,B-DATE,1989-11-16,Nov. 16,9 10,9 10,nov.-NN 16-CD,nov.-NN 16-CD
wsj_0541,0,t20,139,1,"March 1 , 2011","march 1 , 2011","march 1 , 2011","NNP CD , CD","NN CD , CD",125,t20,B-DATE,2011-03-01,"March 1 , 2011",22 23 24 25,22 23 24 25,"march-NN 1-CD ,-, 2011-CD","march-NN 1-CD ,-, 2011-CD"
wsj_0541,3,t21,51,1,Friday,friday,friday,NNP,NN,45,t21,B-DATE,1989-10-27,Friday,62,8,friday-NN,friday-NN
wsj_0541,4,t24,105,1,last Monday,last monday,last monday,JJ NNP,JJ NN,94,t24,B-DATE,1989-10-23,last Monday,95 96,19 20,last-JJ monday-NN,last-JJ monday-NN
wsj_0542,0,t87,171,1,"5 p.m. EST , Nov. 6","5 p.m. est , nov. 6","5 p.m. est , nov. 6","CD NN NNP , NNP CD","CD NN NN , NN CD",152,t87,B-TIME,1989-11-06T17,"5 p.m. EST , Nov. 6",35 36 37 38 39 40,35 36 37 38 39 40,"5-CD p.m.-NN est-NN ,-, nov.-NN 6-CD","5-CD p.m.-NN est-NN ,-, nov.-NN 6-CD"
wsj_0542,1,t90,144,1,midnight Friday,midnight friday,midnight friday,NN NNP,NN NN,129,t90,B-TIME,1989-10-27T24,midnight Friday,63 64,22 23,midnight-NN friday-NN,midnight-NN friday-NN
wsj_0542,2,t91,152,1,last Friday,last friday,last friday,JJ NNP,JJ NN,141,t91,B-DATE,1989-10-27,last Friday,91 92,26 27,last-JJ friday-NN,last-JJ friday-NN
wsj_0542,3,t94,154,1,Sept. 26,sept. 26,sept. 26,NNP CD,NN CD,146,t94,B-DATE,1989-09-26,Sept. 26,116 117,23 24,sept.-NN 26-CD,sept.-NN 26-CD
wsj_0542,6,t98,39,1,Friday,friday,friday,NNP,NN,33,t98,B-DATE,1989-10-27,Friday,243,7,friday-NN,friday-NN
wsj_0542,9,t102,14,1,late last week,late last week,late last week,RB JJ NN,RB JJ NN,0,t102,B-DATE,1989-WXX,Late last week,294 295 296,1 2 3,late-RB last-JJ week-NN,late-RB last-JJ week-NN
wsj_0551,1,t15,53,1,June,june,june,NNP,NN,49,t15,B-DATE,1989-06,June,35,12,june-NN,june-NN
wsj_0551,2,t17,52,1,around year end,around year end,around year end,IN NN NN,IN NN NN,37,t17,B-DATE,1989-12,around year end,61 62 63,7 8 9,around-IN year-NN end-NN,around-IN year-NN end-NN
wsj_0555,0,t13,135,1,"March 15 , 2007","march 15 , 2007","march 15 , 2007","NNP CD , CD","NN CD , CD",120,t13,B-DATE,2007-03-15,"March 15 , 2007",20 21 22 23,20 21 22 23,"march-NN 15-CD ,-, 2007-CD","march-NN 15-CD ,-, 2007-CD"
wsj_0557,2,t79,63,1,last year,last year,last year,JJ NN,JJ NN,54,t79,B-DATE,1988,last year,81 82,11 12,last-JJ year-NN,last-JJ year-NN
wsj_0557,2,t82,258,1,last December,last december,last december,JJ NNP,JJ NN,245,t82,B-DATE,1988-12,last December,117 118,47 48,last-JJ december-NN,last-JJ december-NN
wsj_0557,4,t85,127,1,February,february,february,NNP,NN,119,t85,B-DATE,1990-02,February,167,29,february-NN,february-NN
wsj_0557,9,t91,32,1,February,february,february,NNP,NN,24,t91,B-DATE,1989-02,February,286,6,february-NN,february-NN
wsj_0557,11,t95,117,1,Friday,friday,friday,NNP,NN,111,t95,B-DATE,1989-10-27,Friday,349,20,friday-NN,friday-NN
wsj_0557,13,t99,36,1,Friday,friday,friday,NNP,NN,30,t99,B-DATE,1989-10-27,Friday,392,8,friday-NN,friday-NN
wsj_0558,0,t44,44,1,third-quarter,third-quarter,third-quarter,JJ,JJ,31,t44,B-DATE,1989-Q3,third-quarter,7,7,third-quarter-JJ,third-quarter-JJ
wsj_0558,2,t49,9,1,last year,last year,last year,JJ NN,JJ NN,0,t49,B-DATE,1988,Last year,61 62,1 2,last-JJ year-NN,last-JJ year-NN
wsj_0558,3,t52,16,1,year-earlier,year-earlier,year-earlier,JJ,JJ,4,t52,B-DATE,1988,year-earlier,84,2,year-earlier-JJ,year-earlier-JJ
wsj_0558,4,t57,102,1,nearly two week ago,nearly two week ago,nearly two weeks ago,RB CD NNS RB,RB CD NN RB,82,t57,B-DATE,1989-WXX,nearly two weeks ago,106 107 108 109,12 13 14 15,nearly-RB two-CD weeks-NN ago-RB,nearly-RB two-CD week-NN ago-RB
wsj_0558,5,t61,171,1,fourth-quarter,fourth-quarter,fourth-quarter,JJ,JJ,157,t61,B-DATE,1989-Q4,fourth-quarter,140,30,fourth-quarter-JJ,fourth-quarter-JJ
wsj_0558,6,t63,51,1,Friday,friday,friday,NNP,NN,45,t63,B-DATE,1989-10-27,Friday,150,8,friday-NN,friday-NN
wsj_0558,7,t65,21,1,the latest quarter,the latest quarter,the latest quarter,DT JJS NN,DT JJ NN,3,t65,B-DATE,1989-Q3,the latest quarter,163 164 165,2 3 4,the-DT latest-JJ quarter-NN,the-DT latest-JJ quarter-NN
wsj_0558,7,t69,132,1,last year,last year,last year,JJ NN,JJ NN,123,t69,B-DATE,1988-Q3,last year,186 187,25 26,last-JJ year-NN,last-JJ year-NN
wsj_0558,8,t73,182,1,nearly three year,nearly three year,nearly three years,RB CD NNS,RB CD NN,164,t73,B-DURATION,P3Y,nearly three years,216 217 218,28 29 30,nearly-RB three-CD years-NN,nearly-RB three-CD year-NN
wsj_0558,10,t75,13,1,third-quarter,third-quarter,third-quarter,JJ,JJ,0,t75,B-DATE,1989-Q3,Third-quarter,247,1,third-quarter-JJ,third-quarter-JJ
wsj_0558,10,t80,150,1,August,august,august,NNP,NN,144,t80,B-DATE,1989-08,August,271,25,august-NN,august-NN
wsj_0558,11,t81,18,1,the nine month,the nine month,the nine months,DT CD NNS,DT CD NN,3,t81,B-DURATION,P9M,the nine months,281 282 283,2 3 4,the-DT nine-CD months-NN,the-DT nine-CD month-NN
wsj_0558,11,t85,127,1,last year,last year,last year,JJ NN,JJ NN,118,t85,B-DATE,1988,last year,310 311,31 32,last-JJ year-NN,last-JJ year-NN
wsj_0568,0,t209,35,1,Friday,friday,friday,NNP,NN,29,t209,B-DATE,1989-10-27,Friday,5,5,friday-NN,friday-NN
wsj_0568,0,t211,83,1,the third quarter,the third quarter,the third quarter,DT JJ NN,DT JJ NN,66,t211,B-DATE,1989-Q3,the third quarter,13 14 15,13 14 15,the-DT third-JJ quarter-NN,the-DT third-JJ quarter-NN
wsj_0568,0,t214,225,1,next year,next year,next year,JJ NN,JJ NN,216,t214,B-DATE,1990,next year,38 39,38 39,next-JJ year-NN,next-JJ year-NN
wsj_0568,5,t2135,53,1,the quarter,the quarter,the quarter,DT NN,DT NN,42,t2135,B-DATE,1989-Q3,the quarter,133 134,10 11,the-DT quarter-NN,the-DT quarter-NN
wsj_0568,5,t225,119,1,the year-earlier quarter,the year-earlier quarter,the year-earlier quarter,DT JJ NN,DT JJ NN,95,t225,B-DATE,1988-Q3,the year-earlier quarter,144 145 146,21 22 23,the-DT year-earlier-JJ quarter-NN,the-DT year-earlier-JJ quarter-NN
wsj_0568,7,t228,93,1,a month ago,a month ago,a month ago,DT NN RB,DT NN RB,82,t228,B-DATE,1989-09,a month ago,201 202 203,18 19 20,a-DT month-NN ago-RB,a-DT month-NN ago-RB
wsj_0568,11,t235,73,1,the quarter,the quarter,the quarter,DT NN,DT NN,62,t235,B-DATE,1989-Q3,the quarter,330 331,13 14,the-DT quarter-NN,the-DT quarter-NN
wsj_0568,12,t237,122,1,future quarter,future quarter,future quarters,JJ NNS,JJ NN,107,t237,B-DATE,FUTURE_REF,future quarters,370 371,20 21,future-JJ quarters-NN,future-JJ quarter-NN
wsj_0568,13,t239,100,1,the quarter,the quarter,the quarter,DT NN,DT NN,89,t239,B-DATE,1989-Q3,the quarter,388 389,16 17,the-DT quarter-NN,the-DT quarter-NN
wsj_0568,13,t243,201,1,the end of the year,the end of the year,the end of the year,DT NN IN DT NN,DT NN IN DT NN,182,t243,B-DATE,1989,the end of the year,408 409 410 411 412,36 37 38 39 40,the-DT end-NN of-IN the-DT year-NN,the-DT end-NN of-IN the-DT year-NN
wsj_0568,14,t246,69,1,the quarter,the quarter,the quarter,DT NN,DT NN,58,t246,B-DATE,1989-Q3,the quarter,424 425,11 12,the-DT quarter-NN,the-DT quarter-NN
wsj_0568,14,t249,212,1,the past several quarter,the past several quarter,the past several quarters,DT JJ JJ NNS,DT JJ JJ NN,187,t249,B-DATE,PAST_REF,the past several quarters,447 448 449 450,34 35 36 37,the-DT past-JJ several-JJ quarters-NN,the-DT past-JJ several-JJ quarter-NN
wsj_0568,19,t256,72,1,every quarter,every quarter,every quarter,DT NN,DT NN,59,t256,B-SET,P1Q,every quarter,566 567,12 13,every-DT quarter-NN,every-DT quarter-NN
wsj_0568,22,t259,109,1,next year,next year,next year,JJ NN,JJ NN,100,t259,B-DATE,1990,next year,637 638,19 20,next-JJ year-NN,next-JJ year-NN
wsj_0568,27,t1998,54,1,the near term,the near term,the near term,DT JJ NN,DT JJ NN,41,t1998,B-DATE,FUTURE_REF,the near term,768 769 770,9 10 11,the-DT near-JJ term-NN,the-DT near-JJ term-NN
wsj_0568,28,t2000,95,1,this year,this year,this year,DT NN,DT NN,86,t2000,B-DATE,1989,this year,786 787,14 15,this-DT year-NN,this-DT year-NN
wsj_0568,29,t2003,66,1,this year,this year,this year,DT NN,DT NN,57,t2003,B-DATE,1989,this year,801 802,13 14,this-DT year-NN,this-DT year-NN
wsj_0568,29,t2008,86,1,last year,last year,last year,JJ NN,JJ NN,77,t2008,B-DATE,1988,last year,806 807,18 19,last-JJ year-NN,last-JJ year-NN
wsj_0568,30,t2009,27,1,Friday,friday,friday,NNP,NN,21,t2009,B-DATE,1989-10-27,Friday,826,5,friday-NN,friday-NN
wsj_0568,30,t2012,95,1,the first nine month,the first nine month,the first nine months,DT JJ CD NNS,DT JJ CD NN,74,t2012,B-DURATION,P9M,the first nine months,836 837 838 839,15 16 17 18,the-DT first-JJ nine-CD months-NN,the-DT first-JJ nine-CD month-NN
wsj_0568,30,t2013,127,1,a year,a year,a year,DT NN,DT NN,121,t2013,B-DATE,1988,a year,844 845,23 24,a-DT year-NN,a-DT year-NN
wsj_0568,31,t2021,80,1,the fourth quarter,the fourth quarter,the fourth quarter,DT JJ NN,DT JJ NN,62,t2021,B-DATE,1989-Q4,the fourth quarter,887 888 889,13 14 15,the-DT fourth-JJ quarter-NN,the-DT fourth-JJ quarter-NN
wsj_0568,32,t2022,90,1,next year,next year,next year,JJ NN,JJ NN,81,t2022,B-DATE,1990,next year,905 906,15 16,next-JJ year-NN,next-JJ year-NN
wsj_0568,34,t2029,80,1,next year,next year,next year,JJ NN,JJ NN,71,t2029,B-DATE,1990,next year,949 950,17 18,next-JJ year-NN,next-JJ year-NN
wsj_0568,35,t2034,37,1,next year,next year,next year,JJ NN,JJ NN,28,t2034,B-DATE,1990,next year,969 970,6 7,next-JJ year-NN,next-JJ year-NN
wsj_0568,37,t2038,100,1,Friday,friday,friday,NNP,NN,94,t2038,B-DATE,1989-10-27,Friday,1002,18,friday-NN,friday-NN
wsj_0570,2,t84,43,1,the past,the past,the past,DT NN,DT NN,35,t84,B-DATE,PAST_REF,the past,63 64,9 10,the-DT past-NN,the-DT past-NN
wsj_0570,2,t88,226,1,from time to time,from time to time,from time to time,IN NN TO NN,IN NN TO NN,209,t88,B-DATE,FUTURE_REF,from time to time,95 96 97 98,41 42 43 44,from-IN time-NN to-TO time-NN,from-IN time-NN to-TO time-NN
wsj_0570,4,t91,78,1,Sept. 14,sept. 14,sept. 14,NNP CD,NN CD,70,t91,B-DATE,1989-09-14,Sept. 14,121 122,12 13,sept.-NN 14-CD,sept.-NN 14-CD
wsj_0570,4,t92,90,1,Thursday,thursday,thursday,NNP,NN,82,t92,B-DATE,1989-10-26,Thursday,124,15,thursday-NN,thursday-NN
wsj_0570,5,t94,51,1,Friday,friday,friday,NNP,NN,45,t94,B-DATE,1989-10-27,Friday,140,8,friday-NN,friday-NN
wsj_0570,7,t100,19,1,recently,recently,recently,RB,RB,11,t100,B-DATE,PAST_REF,recently,190,3,recently-RB,recently-RB
wsj_0570,8,t101,27,1,May,may,may,NNP,NN,24,t101,B-DATE,1989-05,May,214,5,may-NN,may-NN
wsj_0570,8,t104,193,1,February,february,february,NNP,NN,185,t104,B-DATE,1990-02,February,241,32,february-NN,february-NN
wsj_0570,9,t105,134,1,early September,early september,early september,JJ NNP,JJ NN,119,t105,B-DATE,1989-09,early September,265 266,23 24,early-JJ september-NN,early-JJ september-NN
wsj_0570,10,t108,56,1,July,july,july,NNP,NN,52,t108,B-DATE,1989-07,July,277,10,july-NN,july-NN
wsj_0570,10,t110,99,1,recent,recent,recent,JJ,JJ,93,t110,B-DATE,PAST_REF,recent,287,20,recent-JJ,recent-JJ
wsj_0570,12,t113,18,1,earlier this month,earlier this month,earlier this month,RBR DT NN,RB DT NN,0,t113,B-DATE,1989-10,Earlier this month,301 302 303,1 2 3,earlier-RB this-DT month-NN,earlier-RB this-DT month-NN
wsj_0570,14,t114,130,1,the next four year,the next four year,the next four years,DT JJ CD NNS,DT JJ CD NN,111,t114,B-DURATION,P4Y,the next four years,363 364 365 366,21 22 23 24,the-DT next-JJ four-CD years-NN,the-DT next-JJ four-CD year-NN
wsj_0570,15,t115,18,1,the nine month,the nine month,the nine months,DT CD NNS,DT CD NN,3,t115,B-DURATION,P9M,the nine months,377 378 379,2 3 4,the-DT nine-CD months-NN,the-DT nine-CD month-NN
wsj_0575,0,t204,42,1,month ago,month ago,months ago,NNS RB,NN RB,32,t204,B-DURATION,PXM,months ago,7 8,7 8,months-NN ago-RB,month-NN ago-RB
wsj_0575,0,t206,111,1,soon,soon,soon,RB,RB,107,t206,B-DATE,FUTURE_REF,soon,19,19,soon-RB,soon-RB
wsj_0575,1,t2041,77,1,now,now,now,RB,RB,74,t2041,B-DATE,PRESENT_REF,now,38,13,now-RB,now-RB
wsj_0575,3,t209,59,1,five-year,five-year,five-year,JJ,JJ,50,t209,B-DURATION,P5Y,five-year,101,11,five-year-JJ,five-year-JJ
wsj_0575,4,t213,16,1,that time,that time,that time,DT NN,DT NN,7,t213,B-DURATION,P5Y,that time,106 107,2 3,that-DT time-NN,that-DT time-NN
wsj_0575,5,t2110,80,1,this year,this year,this year,DT NN,DT NN,71,t2110,B-DATE,1989,this year,132 133,13 14,this-DT year-NN,this-DT year-NN
wsj_0575,6,t218,158,1,next year,next year,next year,JJ NN,JJ NN,149,t218,B-DATE,1990,next year,166 167,24 25,next-JJ year-NN,next-JJ year-NN
