Doc Id,Sentence Id,Event Id,Aspect,End Offset,Event Class,Is Event,Lemma Stanford,Lowercase Lemma Stanford,Lowercase Token,POS Tag Stanford,Polarity,Pos,Start Offset,Tense,Token,Token Id Doc,Token Id Sent,Token POS,Lemma POS
APW19980807.0261,0,e2,NONE,138,B-OCCURRENCE,1,kill,kill,killing,VBG,POS,VB,131,PRESPART,killing,23,23,killing-VB,kill-VB
APW19980826.0389,2,e7,NONE,50,B-OCCURRENCE,1,kill,kill,killing,VBG,POS,VB,43,PRESPART,killing,75,10,killing-VB,kill-VB
NYT19981025.0216,20,e80,NONE,199,B-OCCURRENCE,1,killing,killing,killing,NN,POS,NN,192,NONE,killing,502,32,killing-NN,killing-NN
NYT19981026.0446,0,e1,NONE,11,B-OCCURRENCE,1,killing,killing,killing,NN,POS,NN,4,NONE,killing,2,2,killing-NN,killing-NN
NYT19981026.0446,5,e16,NONE,23,B-OCCURRENCE,1,killing,killing,killing,NN,POS,NN,16,NONE,killing,145,4,killing-NN,killing-NN
NYT19981121.0173,2,e12,NONE,139,B-OCCURRENCE,1,killing,killing,killing,NN,POS,NN,132,NONE,killing,92,25,killing-NN,killing-NN
NYT19990505.0443,1,e13,NONE,263,B-OCCURRENCE,1,killing,killing,killing,NN,POS,NN,256,NONE,killing,87,50,killing-NN,killing-NN
XIE19980808.0031,3,e8,NONE,88,B-OCCURRENCE,1,kill,kill,killing,VBG,POS,VB,81,PRESPART,killing,107,15,killing-VB,kill-VB
XIE19980808.0188,3,e6,NONE,80,B-OCCURRENCE,1,kill,kill,killing,VBG,POS,VB,73,PRESPART,killing,79,13,killing-VB,kill-VB
APW19980308.0201,0,e75,NONE,146,B-OCCURRENCE,1,killing,killing,killings,NNS,POS,NN,138,NONE,killings,24,24,killings-NN,killing-NN
APW19980322.0749,3,e30,NONE,201,B-OCCURRENCE,1,killing,killing,killings,NNS,POS,NN,193,NONE,killings,130,32,killings-NN,killing-NN
NYT19980402.0453,1,e50,NONE,143,B-OCCURRENCE,1,killing,killing,killings,NNS,POS,NN,135,NONE,killings,73,25,killings-NN,killing-NN
NYT19980402.0453,5,e2072,NONE,24,B-OCCURRENCE,1,killing,killing,killings,NNS,POS,NN,16,NONE,killings,175,5,killings-NN,killing-NN
PRI19980216.2000.0170,1,e75,NONE,113,B-OCCURRENCE,1,killing,killing,killings,NNS,POS,NN,105,NONE,killings,47,19,killings-NN,killing-NN
NYT19981026.0446,6,e23,NONE,166,B-I_STATE,1,know,know,knew,VBD,POS,VB,162,PAST,knew,211,32,knew-VB,know-VB
APW19990206.0090,6,e30,NONE,119,B-OCCURRENCE,1,knock,knock,knocked,VBN,POS,VB,112,PAST,knocked,228,21,knocked-VB,knock-VB
wsj_0586,0,e7,NONE,196,B-OCCURRENCE,1,knock,knock,knocked,VBD,POS,VB,189,PAST,knocked,30,30,knocked-VB,knock-VB
APW19991008.0265,2,e10,NONE,25,B-OCCURRENCE,1,know,know,know,VB,NEG,VB,21,PRESENT,know,76,6,know-VB,know-VB
APW19991024.0075,10,e34,NONE,114,B-I_STATE,1,know,know,know,VB,NEG,VB,110,PRESENT,know,228,22,know-VB,know-VB
APW20000405.0276,8,e18,NONE,65,B-OCCURRENCE,1,know,know,know,VB,POS,VB,61,PAST,know,247,12,know-VB,know-VB
CNN19980213.2130.0155,3,e21,NONE,16,B-I_STATE,1,know,know,know,VB,POS,VB,12,FUTURE,know,76,3,know-VB,know-VB
ea980120.1830.0071,4,e9,NONE,76,B-I_STATE,1,know,know,know,VB,POS,VB,72,INFINITIVE,know,75,16,know-VB,know-VB
NYT19980206.0466,7,e26,NONE,6,B-I_STATE,1,know,know,know,VBP,POS,VB,2,PRESENT,know,237,2,know-VB,know-VB
NYT19981026.0446,6,e22,NONE,107,B-STATE,1,know,know,know,VB,NEG,VB,103,PAST,know,200,21,know-VB,know-VB
NYT19981120.0362,5,e18,NONE,40,B-I_STATE,1,know,know,know,VB,NEG,VB,36,PRESENT,know,154,10,know-VB,know-VB
NYT19981121.0173,4,e16,NONE,9,B-I_STATE,1,know,know,know,VBP,NEG,VB,5,PRESENT,know,129,3,know-VB,know-VB
NYT19981121.0173,5,e22,NONE,56,B-STATE,1,know,know,know,VB,NEG,VB,52,PAST,know,174,14,know-VB,know-VB
NYT19990312.0271,14,e70,NONE,11,B-I_STATE,1,know,know,know,VBP,POS,VB,7,PRESENT,know,527,3,know-VB,know-VB
NYT19990419.0515,4,e20,NONE,43,B-I_STATE,1,know,know,know,VBP,POS,VB,39,PRESENT,know,140,10,know-VB,know-VB
NYT20000224.0173,10,e31,NONE,45,B-OCCURRENCE,1,know,know,know,VBP,NEG,VB,41,PRESENT,know,287,9,know-VB,know-VB
NYT20000330.0406,22,e62,NONE,11,B-OCCURRENCE,1,know,know,know,VBP,NEG,VB,7,PRESENT,know,659,3,know-VB,know-VB
NYT20000414.0296,12,e26,NONE,16,B-OCCURRENCE,1,know,know,know,VB,POS,VB,12,PRESENT,know,312,5,know-VB,know-VB
wsj_0585,24,e147,NONE,62,B-I_STATE,1,know,know,know,VBP,POS,VB,58,PRESENT,know,600,15,know-VB,know-VB
wsj_0781,29,e148,NONE,67,B-I_STATE,1,know,know,know,VB,NEG,VB,63,PRESENT,know,719,14,know-VB,know-VB
wsj_1013,22,e100,NONE,40,B-OCCURRENCE,1,know,know,know,VB,NEG,VB,36,PRESENT,know,584,7,know-VB,know-VB
WSJ910225-0066,73,e426,NONE,101,B-OCCURRENCE,1,know,know,know,VBP,POS,VB,97,PRESENT,know,2035,23,know-VB,know-VB
APW19991024.0075,11,e36,NONE,33,B-I_STATE,1,know,know,knowing,VBG,POS,VB,26,PRESPART,knowing,238,6,knowing-VB,know-VB
APW19990607.0041,19,e74,NONE,53,B-STATE,1,know,know,known,VBN,POS,VB,48,NONE,known,566,9,known-VB,know-VB
APW19990607.0041,22,e82,NONE,70,B-STATE,1,know,know,known,VBN,POS,VB,65,NONE,known,615,13,known-VB,know-VB
ea980120.1830.0456,0,e5,NONE,141,B-OCCURRENCE,1,know,know,known,VBN,POS,VB,136,PRESENT,known,27,27,known-VB,know-VB
ABC19980304.1830.1636,12,e51,NONE,68,B-STATE,1,lack,lack,lack,NN,POS,NN,64,NONE,lack,207,15,lack-NN,lack-NN
APW20000216.0193,2,e8,NONE,10,B-OCCURRENCE,1,lack,lack,lack,VBP,NEG,VB,6,PRESENT,lack,71,3,lack-VB,lack-VB
APW20000216.0272,2,e8,NONE,10,B-OCCURRENCE,1,lack,lack,lack,VBP,NEG,VB,6,PRESENT,lack,71,3,lack-VB,lack-VB
wsj_0583,18,e95,NONE,124,B-OCCURRENCE,1,lack,lack,lacked,VBD,POS,VB,118,PAST,lacked,538,17,lacked-VB,lack-VB
wsj_0585,38,e214,NONE,28,B-OCCURRENCE,1,lag,lag,lag,NN,POS,NN,25,NONE,lag,948,6,lag-NN,lag-NN
APW19980306.1001,12,e67,NONE,108,B-OCCURRENCE,1,lay,lay,laid,VBN,POS,VB,104,PASTPART,laid,341,20,laid-VB,lay-VB
APW19980308.0201,3,e18,NONE,71,B-OCCURRENCE,1,lay,lay,laid,VBD,POS,VB,67,PAST,laid,84,13,laid-VB,lay-VB
APW19980818.0515,7,e27,NONE,27,B-OCCURRENCE,1,lay,lay,laid,VBD,POS,VB,23,PAST,laid,244,7,laid-VB,lay-VB
PRI19980303.2000.2550,3,e14,PERFECTIVE,41,B-I_ACTION,1,lay,lay,laid,VBN,NEG,VB,37,PRESENT,laid,79,7,laid-VB,lay-VB
wsj_0568,7,e29,NONE,107,B-STATE,1,lay,lay,laid,VBN,POS,VB,103,NONE,laid,206,23,laid-VB,lay-VB
NYT20000224.0173,12,e195,NONE,160,B-OCCURRENCE,1,lambast,lambast,lambasting,VBG,NEG,VB,150,PRESPART,lambasting,329,26,lambasting-VB,lambast-VB
SJMN91-06338157,5,e25,NONE,106,B-OCCURRENCE,1,lament,lament,lamented,VBD,POS,VB,98,PAST,lamented,198,21,lamented-VB,lament-VB
APW19980322.0749,24,e115,NONE,90,B-OCCURRENCE,1,land,land,landed,VBD,POS,VB,84,PAST,landed,673,14,landed-VB,land-VB
APW20000401.0150,4,e9,NONE,167,B-OCCURRENCE,1,land,land,landed,VBD,NEG,VB,161,PAST,landed,128,31,landed-VB,land-VB
PRI19980213.2000.0313,0,e41,NONE,115,B-OCCURRENCE,1,landslide,landslide,landslides,NNS,POS,NN,105,NONE,landslides,15,15,landslides-NN,landslide-NN
wsj_1003,13,e548,NONE,173,B-STATE,1,larger,larger,larger,JJR,POS,JJ,167,PAST,larger,392,33,larger-JJ,larger-JJ
WSJ900813-0157,26,e187,NONE,135,B-OCCURRENCE,1,lash,lash,lash,VB,POS,VB,131,INFINITIVE,lash,866,26,lash-VB,lash-VB
APW20000417.0031,13,e39,NONE,27,B-OCCURRENCE,1,lash,lash,lashed,VBD,NEG,VB,21,PAST,lashed,363,4,lashed-VB,lash-VB
APW19980306.1001,6,e27,NONE,106,B-OCCURRENCE,1,last,last,last,VB,POS,VB,102,INFINITIVE,last,165,21,last-VB,last-VB
WSJ900813-0157,1,e413,NONE,100,B-I_ACTION,1,launch,launch,launch,VB,POS,VB,94,INFINITIVE,launch,58,20,launch-VB,launch-VB
WSJ900813-0157,28,e198,NONE,28,B-ASPECTUAL,1,launch,launch,launch,VB,POS,VB,22,INFINITIVE,launch,893,6,launch-VB,launch-VB
APW19980820.1428,2,e4,NONE,100,B-ASPECTUAL,1,launch,launch,launched,VBD,POS,VB,92,PAST,launched,94,16,launched-VB,launch-VB
APW19991008.0151,6,e18,PERFECTIVE_PROGRESSIVE,78,B-OCCURRENCE,1,launch,launch,launched,VBN,POS,VB,70,PRESENT,launched,195,14,launched-VB,launch-VB
APW20000401.0150,0,e2,NONE,89,B-ASPECTUAL,1,launch,launch,launched,VBD,NEG,VB,81,PAST,launched,17,17,launched-VB,launch-VB
wsj_0032,3,e11,PROGRESSIVE,27,B-I_ACTION,1,launch,launch,launched,VBN,POS,VB,19,PRESENT,launched,82,5,launched-VB,launch-VB
wsj_0159,2,e11,PERFECTIVE,24,B-OCCURRENCE,1,launch,launch,launched,VBN,POS,VB,16,PRESENT,launched,79,3,launched-VB,launch-VB
wsj_0340,2,e13,NONE,98,B-ASPECTUAL,1,launch,launch,launched,VBN,POS,VB,90,PASTPART,launched,84,16,launched-VB,launch-VB
wsj_0471,3,e26,NONE,22,B-I_ACTION,1,launch,launch,launched,VBD,POS,VB,14,PAST,launched,92,4,launched-VB,launch-VB
wsj_0533,12,e73,NONE,106,B-OCCURRENCE,1,launch,launch,launched,VBN,POS,VB,98,PASTPART,launched,329,17,launched-VB,launch-VB
wsj_0542,3,e24,NONE,132,B-OCCURRENCE,1,launch,launch,launched,VBD,POS,VB,124,PAST,launched,112,19,launched-VB,launch-VB
wsj_0661,0,e1,NONE,43,B-OCCURRENCE,1,launch,launch,launched,VBD,POS,VB,35,PAST,launched,7,7,launched-VB,launch-VB
wsj_0810,16,e99,NONE,105,B-OCCURRENCE,1,launch,launch,launched,VBN,POS,VB,97,PAST,launched,492,20,launched-VB,launch-VB
wsj_0675,2,e19,NONE,60,B-ASPECTUAL,1,launch,launch,launching,VBG,POS,VB,51,PRESPART,launching,59,9,launching-VB,launch-VB
APW19980818.0515,11,e43,NONE,17,B-OCCURRENCE,1,lavish,lavish,lavished,VBD,POS,VB,9,PAST,lavished,334,3,lavished-VB,lavish-VB
wsj_0471,0,e3,NONE,41,B-OCCURRENCE,1,lawsuit,lawsuit,lawsuit,NN,POS,NN,34,NONE,lawsuit,7,7,lawsuit-NN,lawsuit-NN
wsj_0736,9,e49,NONE,55,B-OCCURRENCE,1,lawsuit,lawsuit,lawsuits,NNS,POS,NN,47,NONE,lawsuits,221,9,lawsuits-NN,lawsuit-NN
APW19980818.0515,6,e21,NONE,24,B-OCCURRENCE,1,lay,lay,lay,VB,POS,VB,21,INFINITIVE,lay,205,5,lay-VB,lay-VB
wsj_0176,0,e2,PROGRESSIVE,102,B-OCCURRENCE,1,lay,lay,laying,VBG,POS,VB,96,PRESENT,laying,17,17,laying-VB,lay-VB
ABC19980108.1830.0711,28,e54,NONE,90,B-OCCURRENCE,1,layoff,layoff,layoffs,NNS,POS,NN,83,NONE,layoffs,398,18,layoffs-NN,layoff-NN
wsj_0568,6,e26,NONE,97,B-OCCURRENCE,1,layoff,layoff,layoffs,NNS,POS,NN,90,NONE,layoffs,179,22,layoffs-NN,layoff-NN
NYT19980206.0460,29,e162,NONE,158,B-OCCURRENCE,1,lead,lead,lead,VB,POS,VB,154,INFINITIVE,lead,785,31,lead-VB,lead-VB
NYT19980206.0460,30,e166,NONE,62,B-OCCURRENCE,1,lead,lead,lead,VB,POS,VB,58,INFINITIVE,lead,812,12,lead-VB,lead-VB
NYT19981025.0216,16,e56,NONE,67,B-I_ACTION,1,lead,lead,lead,VB,POS,VB,63,INFINITIVE,lead,404,11,lead-VB,lead-VB
NYT20000406.0002,14,e44,NONE,73,B-OCCURRENCE,1,lead,lead,lead,VB,NEG,VB,69,PAST,lead,458,13,lead-VB,lead-VB
wsj_0557,10,e93,NONE,105,B-STATE,1,leader,leader,leaders,NNS,NEG,NN,98,PRESENT,leaders,325,19,leaders-NN,leader-NN
APW19990122.0193,12,e63,NONE,131,B-OCCURRENCE,1,lead,lead,leading,VBG,POS,VB,124,PRESPART,leading,437,25,leading-VB,lead-VB
APW19990607.0041,4,e15,NONE,75,B-I_ACTION,1,lead,lead,leading,VBG,POS,VB,68,PRESPART,leading,129,14,leading-VB,lead-VB
APW19990607.0041,5,e21,NONE,52,B-I_ACTION,1,lead,lead,leading,VBG,POS,VB,45,PRESPART,leading,171,8,leading-VB,lead-VB
APW20000124.0182,12,e43,NONE,82,B-I_ACTION,1,lead,lead,leading,VBG,POS,VB,75,PRESPART,leading,317,15,leading-VB,lead-VB
NYT19981120.0362,12,e34,NONE,80,B-I_ACTION,1,lead,lead,leading,VBG,POS,VB,73,PRESPART,leading,303,13,leading-VB,lead-VB
wsj_0918,14,e55,NONE,7,B-STATE,1,lead,lead,leading,VBG,POS,VB,0,PRESPART,Leading,388,1,leading-VB,lead-VB
APW19990607.0041,1,e5,NONE,118,B-I_ACTION,1,lead,lead,leads,VBZ,POS,VB,113,PRESENT,leads,59,22,leads-VB,lead-VB
NYT19980206.0466,2,e58,NONE,49,B-REPORTING,1,leak,leak,leak,NN,POS,NN,45,NONE,leak,143,10,leak-NN,leak-NN
APW19991024.0075,6,e19,NONE,116,B-OCCURRENCE,1,leak,leak,leaked,VBN,POS,VB,110,PAST,leaked,145,18,leaked-VB,leak-VB
NYT19980206.0466,4,e67,NONE,47,B-REPORTING,1,leak,leak,leaks,NNS,POS,NN,42,NONE,leaks,206,9,leaks-NN,leak-NN
WSJ910225-0066,38,e227,PROGRESSIVE,35,B-PERCEPTION,1,lean,lean,leaning,VBG,POS,VB,28,PAST,leaning,1110,7,leaning-VB,lean-VB
wsj_1025,0,e5,NONE,166,B-OCCURRENCE,1,leap,leap,leap,NN,POS,NN,162,NONE,leap,32,32,leap-NN,leap-NN
wsj_0570,5,e31,NONE,78,B-OCCURRENCE,1,leap,leap,leaped,VBD,POS,VB,72,PAST,leaped,145,13,leaped-VB,leap-VB
ABC19980304.1830.1636,0,e1,NONE,26,B-REPORTING,1,learn,learn,learned,VBD,POS,VB,19,PAST,learned,5,5,learned-VB,learn-VB
NYT20000224.0173,33,e83,PERFECTIVE,75,B-OCCURRENCE,1,learn,learn,learned,VBN,NEG,VB,68,PAST,learned,892,13,learned-VB,learn-VB
NYT20000330.0406,1,e6,NONE,60,B-OCCURRENCE,1,learn,learn,learned,VBD,NEG,VB,53,PAST,learned,70,11,learned-VB,learn-VB
NYT20000424.0319,11,e23,NONE,27,B-OCCURRENCE,1,learn,learn,learned,VBD,NEG,VB,20,PAST,learned,291,5,learned-VB,learn-VB
APW20000210.0328,16,e40,NONE,36,B-OCCURRENCE,1,learn,learn,learning,VBG,NEG,VB,28,PRESPART,learning,374,6,learning-VB,learn-VB
wsj_0187,4,e43,NONE,112,B-OCCURRENCE,1,lease,lease,lease,VB,POS,VB,107,INFINITIVE,lease,112,19,lease-VB,lease-VB
wsj_0938,15,e207,NONE,190,B-OCCURRENCE,1,lease,lease,lease,VB,POS,VB,185,NONE,lease,490,35,lease-VB,lease-VB
AP900815-0044,4,e34,NONE,89,B-OCCURRENCE,1,leave,leave,leave,VB,POS,VB,84,INFINITIVE,leave,129,15,leave-VB,leave-VB
AP900815-0044,19,e126,NONE,101,B-OCCURRENCE,1,leave,leave,leave,VB,POS,VB,96,NONE,leave,547,16,leave-VB,leave-VB
AP900815-0044,21,e137,NONE,97,B-OCCURRENCE,1,leave,leave,leave,VB,POS,VB,92,INFINITIVE,leave,607,16,leave-VB,leave-VB
AP900815-0044,24,e149,NONE,59,B-OCCURRENCE,1,leave,leave,leave,VB,POS,VB,54,INFINITIVE,leave,667,12,leave-VB,leave-VB
APW19980213.1320,4,e12,NONE,95,B-OCCURRENCE,1,leave,leave,leave,VB,POS,VB,90,NONE,leave,123,17,leave-VB,leave-VB
APW19980818.0515,30,e90,NONE,45,B-OCCURRENCE,1,leave,leave,leave,VB,POS,VB,40,INFINITIVE,leave,789,8,leave-VB,leave-VB
APW19980930.0425,5,e19,NONE,25,B-OCCURRENCE,1,leave,leave,leave,VB,POS,VB,20,INFINITIVE,leave,150,5,leave-VB,leave-VB
APW20000328.0257,4,e18,NONE,137,B-OCCURRENCE,1,leave,leave,leave,VB,NEG,VB,132,PAST,leave,177,28,leave-VB,leave-VB
APW20000403.0057,3,e9,NONE,33,B-OCCURRENCE,1,leave,leave,leave,VB,NEG,VB,28,INFINITIVE,leave,118,7,leave-VB,leave-VB
APW20000403.0057,5,e19,NONE,24,B-OCCURRENCE,1,leave,leave,leave,VB,NEG,VB,19,INFINITIVE,leave,172,6,leave-VB,leave-VB
APW20000403.0057,11,e37,NONE,25,B-OCCURRENCE,1,leave,leave,leave,VB,POS,VB,20,PAST,leave,334,5,leave-VB,leave-VB
APW20000405.0276,5,e10,NONE,36,B-OCCURRENCE,1,leave,leave,leave,VB,NEG,VB,31,FUTURE,leave,166,6,leave-VB,leave-VB
NYT20000601.0442,34,e105,NONE,106,B-OCCURRENCE,1,leave,leave,leave,VB,NEG,VB,101,INFINITIVE,leave,963,23,leave-VB,leave-VB
wsj_0184,9,e44,NONE,67,B-OCCURRENCE,1,leave,leave,leave,VBP,POS,VB,62,PRESENT,leave,229,12,leave-VB,leave-VB
wsj_0568,12,e64,NONE,27,B-OCCURRENCE,1,leave,leave,leave,VB,POS,VB,22,FUTURE,leave,355,5,leave-VB,leave-VB
wsj_1006,5,e33,NONE,128,B-OCCURRENCE,1,leave,leave,leave,VB,POS,VB,123,INFINITIVE,leave,122,23,leave-VB,leave-VB
WSJ900813-0157,39,e266,NONE,35,B-OCCURRENCE,1,leave,leave,leave,VB,POS,VB,30,INFINITIVE,leave,1220,7,leave-VB,leave-VB
APW19980418.0210,0,e2,PROGRESSIVE,109,B-OCCURRENCE,1,leave,leave,leaving,VBG,POS,VB,102,PRESENT,leaving,18,18,leaving-VB,leave-VB
APW199980817.1193,1,e9,NONE,255,B-OCCURRENCE,1,leave,leave,leaving,VBG,POS,VB,248,PRESPART,leaving,86,46,leaving-VB,leave-VB
NYT19980206.0460,9,e47,NONE,94,B-OCCURRENCE,1,leave,leave,leaving,VBG,POS,VB,87,PRESPART,leaving,255,17,leaving-VB,leave-VB
NYT19980402.0453,7,e35,NONE,133,B-OCCURRENCE,1,leave,leave,leaving,VBG,POS,VB,126,PRESPART,leaving,258,22,leaving-VB,leave-VB
VOA19980305.1800.2603,4,e6,NONE,54,B-I_ACTION,1,leave,leave,leaving,VBG,POS,VB,47,PRESPART,leaving,68,10,leaving-VB,leave-VB
wsj_0568,13,e73,NONE,110,B-OCCURRENCE,1,leave,leave,leaving,VBG,POS,VB,103,PRESPART,leaving,391,19,leaving-VB,leave-VB
WSJ900813-0157,9,e53,NONE,235,B-OCCURRENCE,1,leave,leave,leaving,VBG,POS,VB,228,PRESPART,leaving,355,41,leaving-VB,leave-VB
WSJ910225-0066,56,e340,NONE,81,B-OCCURRENCE,1,leave,leave,leaving,VBG,POS,VB,74,PRESPART,leaving,1604,15,leaving-VB,leave-VB
WSJ910225-0066,58,e354,NONE,226,B-OCCURRENCE,1,leave,leave,leaving,VBG,POS,VB,219,PRESPART,leaving,1680,40,leaving-VB,leave-VB
APW19980301.0720,17,e95,NONE,197,B-OCCURRENCE,1,lecture,lecture,lecture,NN,POS,NN,190,NONE,lecture,473,36,lecture-NN,lecture-NN
ABC19980120.1830.0957,12,e44,NONE,97,B-OCCURRENCE,1,lead,lead,led,VBN,POS,VB,94,PASTPART,led,234,19,led-VB,lead-VB
AP900816-0139,60,e190,NONE,134,B-OCCURRENCE,1,lead,lead,led,VBD,POS,VB,131,PAST,led,1430,23,led-VB,lead-VB
APW19980219.0476,15,e90,NONE,67,B-OCCURRENCE,1,lead,lead,led,VBD,POS,VB,64,PAST,led,482,11,led-VB,lead-VB
APW19980306.1001,1,e5,NONE,16,B-OCCURRENCE,1,lead,lead,led,VBD,POS,VB,13,PAST,led,35,3,led-VB,lead-VB
APW19980818.0515,23,e73,PERFECTIVE,185,B-OCCURRENCE,1,lead,lead,led,VBN,POS,VB,182,PAST,led,656,34,led-VB,lead-VB
APW19980930.0425,0,e1,NONE,84,B-OCCURRENCE,1,lead,lead,led,VBD,POS,VB,81,PAST,led,15,15,led-VB,lead-VB
APW19990206.0090,1,e10,NONE,157,B-I_ACTION,1,lead,lead,led,VBD,POS,VB,154,PAST,led,67,31,led-VB,lead-VB
APW20000401.0150,4,e10,NONE,208,B-OCCURRENCE,1,lead,lead,led,VBN,NEG,VB,205,PAST,led,139,42,led-VB,lead-VB
NYT19980206.0460,4,e231,NONE,31,B-OCCURRENCE,1,lead,lead,led,VBD,POS,VB,28,PAST,led,113,6,led-VB,lead-VB
NYT19981025.0216,22,e91,NONE,153,B-I_ACTION,1,lead,lead,led,VBD,POS,VB,150,PAST,led,581,29,led-VB,lead-VB
NYT19990312.0271,2,e18,NONE,222,B-ASPECTUAL,1,lead,lead,led,VBN,POS,VB,219,PAST,led,142,40,led-VB,lead-VB
PRI19980303.2000.2550,17,e54,PERFECTIVE,74,B-OCCURRENCE,1,lead,lead,led,VBN,POS,VB,71,PRESENT,led,350,13,led-VB,lead-VB
wsj_0158,6,e69,PERFECTIVE,116,B-OCCURRENCE,1,lead,lead,led,VBD,NEG,VB,113,PAST,led,165,19,led-VB,lead-VB
wsj_0471,1,e12,NONE,27,B-OCCURRENCE,1,lead,lead,led,VBN,POS,VB,24,PASTPART,led,41,6,led-VB,lead-VB
wsj_0610,8,e22,NONE,3,B-STATE,1,lead,lead,led,VBN,POS,VB,0,PASTPART,Led,153,1,led-VB,lead-VB
wsj_0675,4,e29,PERFECTIVE,23,B-I_ACTION,1,lead,lead,led,VBN,POS,VB,20,PRESENT,led,89,5,led-VB,lead-VB
AP900815-0044,16,e113,NONE,95,B-OCCURRENCE,1,leave,leave,left,VBD,POS,VB,91,PAST,left,463,12,left-VB,leave-VB
APW19980301.0720,18,e97,NONE,96,B-OCCURRENCE,1,leave,leave,left,VBD,POS,VB,92,PAST,left,497,17,left-VB,leave-VB
APW19980322.0749,19,e94,NONE,57,B-OCCURRENCE,1,leave,leave,left,VBN,NEG,VB,53,PRESENT,left,547,10,left-VB,leave-VB
APW19980818.0515,7,e28,NONE,60,B-OCCURRENCE,1,leave,leave,left,VBN,POS,VB,56,PAST,left,251,14,left-VB,leave-VB
APW19980818.0515,28,e86,NONE,79,B-OCCURRENCE,1,left,left,left,JJ,POS,JJ,75,PAST,left,751,13,left-JJ,left-JJ
APW20000417.0031,29,e79,NONE,179,B-OCCURRENCE,1,leave,leave,left,VBD,NEG,VB,175,PAST,left,712,34,left-VB,leave-VB
APW20000417.0031,30,e82,NONE,181,B-OCCURRENCE,1,leave,leave,left,VBD,NEG,VB,177,PAST,left,756,37,left-VB,leave-VB
ea980120.1830.0071,13,e36,NONE,96,B-OCCURRENCE,1,leave,leave,left,VBD,POS,VB,92,PAST,left,279,18,left-VB,leave-VB
NYT19980206.0460,6,e24,NONE,13,B-OCCURRENCE,1,leave,leave,left,VBD,POS,VB,9,PAST,left,140,3,left-VB,leave-VB
NYT19980907.0112,1,e7,NONE,293,B-OCCURRENCE,1,leave,leave,left,VBD,POS,VB,289,PAST,left,110,56,left-VB,leave-VB
NYT19981025.0216,23,e94,NONE,32,B-STATE,1,leave,leave,left,VBN,POS,VB,28,PRESENT,left,594,7,left-VB,leave-VB
NYT20000224.0173,27,e69,NONE,87,B-OCCURRENCE,1,leave,leave,left,VBD,NEG,VB,83,PAST,left,729,16,left-VB,leave-VB
NYT20000406.0002,6,e17,PERFECTIVE,29,B-OCCURRENCE,1,leave,leave,left,VBN,NEG,VB,25,PAST,left,214,5,left-VB,leave-VB
wsj_0027,3,e21,PERFECTIVE,31,B-OCCURRENCE,1,leave,leave,left,VBN,POS,VB,27,PRESENT,left,82,5,left-VB,leave-VB
wsj_0778,5,e45,NONE,76,B-STATE,1,leave,leave,left,VBN,POS,VB,72,NONE,left,163,15,left-VB,leave-VB
wsj_0791,8,e29,NONE,120,B-OCCURRENCE,1,leave,leave,left,VBD,POS,VB,116,PAST,left,198,22,left-VB,leave-VB
NYT20000329.0359,1,e9,NONE,19,B-OCCURRENCE,1,lend,lend,lend,VB,POS,VB,15,FUTURE,lend,69,5,lend-VB,lend-VB
AP900815-0044,48,e257,NONE,160,B-OCCURRENCE,1,lend,lend,lending,VBG,POS,VB,153,PRESPART,lending,1225,29,lending-VB,lend-VB
wsj_0168,2,e7,NONE,148,B-OCCURRENCE,1,lend,lend,lent,VBD,POS,VB,144,PAST,lent,62,22,lent-VB,lend-VB
APW20000417.0031,11,e34,NONE,35,B-I_ACTION,1,let,let,let,VB,NEG,VB,32,INFINITIVE,let,328,7,let-VB,let-VB
NYT20000224.0173,45,e120,NONE,16,B-I_ACTION,1,let,let,let,VB,POS,VB,13,FUTURE,let,1149,5,let-VB,let-VB
WSJ910225-0066,51,e312,NONE,74,B-OCCURRENCE,1,let,let,let,VBD,POS,VB,71,PAST,let,1476,15,let-VB,let-VB
WSJ910225-0066,5,e31,NONE,207,B-OCCURRENCE,1,liberation,liberation,liberation,NN,POS,NN,197,NONE,liberation,169,38,liberation-NN,liberation-NN
wsj_1014,16,e94,NONE,42,B-OCCURRENCE,1,lie,lie,lies,VBZ,POS,VB,38,PRESENT,lies,480,6,lies-VB,lie-VB
APW19980306.1001,23,e114,NONE,46,B-OCCURRENCE,1,lift,lift,lift,VB,NEG,VB,42,FUTURE,lift,611,9,lift-VB,lift-VB
APW199980817.1193,7,e33,NONE,124,B-OCCURRENCE,1,lift,lift,lifted,VBD,POS,VB,118,PAST,lifted,285,22,lifted-VB,lift-VB
APW20000115.0031,8,e28,NONE,50,B-OCCURRENCE,1,lift,lift,lifted,VBD,NEG,VB,44,PAST,lifted,290,9,lifted-VB,lift-VB
NYT19980907.0112,4,e20,PERFECTIVE,184,B-OCCURRENCE,1,lift,lift,lifted,VBN,POS,VB,178,PRESENT,lifted,211,32,lifted-VB,lift-VB
NYT20000601.0442,8,e24,NONE,68,B-OCCURRENCE,1,lift,lift,lifting,VBG,NEG,VB,61,PRESPART,lifting,235,13,lifting-VB,lift-VB
WSJ910225-0066,43,e254,NONE,115,B-OCCURRENCE,1,lift,lift,lifting,VBG,POS,VB,108,PRESPART,lifting,1242,21,lifting-VB,lift-VB
